"","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","YEARMODA","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
"5216",1987-04-13 12:00:00,1987-04-13 12:00:00,1987,4,13,3,8.278,5.667,4.064,19870413,"original","original",FALSE,FALSE
"5217",1987-04-14 12:00:00,1987-04-14 12:00:00,1987,4,14,-0.389,14.389,7.778,0,19870414,"original","original",FALSE,FALSE
"5218",1987-04-15 12:00:00,1987-04-15 12:00:00,1987,4,15,4.778,13.222,9.389,0,19870415,"original","original",FALSE,FALSE
"5219",1987-04-16 12:00:00,1987-04-16 12:00:00,1987,4,16,4.778,14.389,10.611,0,19870416,"original","original",FALSE,FALSE
"5220",1987-04-17 12:00:00,1987-04-17 12:00:00,1987,4,17,6.889,19.5,12.667,0,19870417,"original","original",FALSE,FALSE
"5221",1987-04-18 12:00:00,1987-04-18 12:00:00,1987,4,18,3.611,23,14.333,0,19870418,"original","original",FALSE,FALSE
"5222",1987-04-19 12:00:00,1987-04-19 12:00:00,1987,4,19,8.889,21,15.167,0,19870419,"original","original",FALSE,FALSE
"5223",1987-04-20 12:00:00,1987-04-20 12:00:00,1987,4,20,6.778,13.611,11.167,6.096,19870420,"original","original",FALSE,FALSE
"5224",1987-04-21 12:00:00,1987-04-21 12:00:00,1987,4,21,2,13,8.667,0,19870421,"original","original",FALSE,FALSE
"5225",1987-04-22 12:00:00,1987-04-22 12:00:00,1987,4,22,0,17,9.389,0,19870422,"original","original",FALSE,FALSE
"5226",1987-04-23 12:00:00,1987-04-23 12:00:00,1987,4,23,5,20.111,12.556,0,19870423,"original","original",FALSE,FALSE
"5227",1987-04-24 12:00:00,1987-04-24 12:00:00,1987,4,24,5,24,14.667,0,19870424,"original","original",FALSE,FALSE
"5228",1987-04-25 12:00:00,1987-04-25 12:00:00,1987,4,25,7,25.611,16.722,0,19870425,"original","original",FALSE,FALSE
"5229",1987-04-26 12:00:00,1987-04-26 12:00:00,1987,4,26,8,21.111,15.556,0.254,19870426,"original","original",FALSE,FALSE
"5230",1987-04-27 12:00:00,1987-04-27 12:00:00,1987,4,27,5,20.722,13.167,0,19870427,"original","original",FALSE,FALSE
"5231",1987-04-28 12:00:00,1987-04-28 12:00:00,1987,4,28,4.889,22.611,14.556,0,19870428,"original","original",FALSE,FALSE
"5232",1987-04-29 12:00:00,1987-04-29 12:00:00,1987,4,29,11,26.111,18.389,0,19870429,"original","original",FALSE,FALSE
"5233",1987-04-30 12:00:00,1987-04-30 12:00:00,1987,4,30,10,23.722,15.556,8.89,19870430,"original","original",FALSE,FALSE
"5234",1987-05-01 12:00:00,1987-05-01 12:00:00,1987,5,1,12,19.611,15.278,0,19870501,"original","original",FALSE,FALSE
"5235",1987-05-02 12:00:00,1987-05-02 12:00:00,1987,5,2,8,16.611,11.889,0,19870502,"original","original",FALSE,FALSE
"5236",1987-05-03 12:00:00,1987-05-03 12:00:00,1987,5,3,3,10.611,7.944,0.254,19870503,"original","original",FALSE,FALSE
"5237",1987-05-04 12:00:00,1987-05-04 12:00:00,1987,5,4,5.222,8,6.778,3.556,19870504,"original","original",FALSE,FALSE
"5238",1987-05-05 12:00:00,1987-05-05 12:00:00,1987,5,5,7,16.222,10.833,0,19870505,"original","original",FALSE,FALSE
"5239",1987-05-06 12:00:00,1987-05-06 12:00:00,1987,5,6,7,12.111,9.556,0,19870506,"original","original",FALSE,FALSE
"5240",1987-05-07 12:00:00,1987-05-07 12:00:00,1987,5,7,3,15,8.778,0,19870507,"original","original",FALSE,FALSE
"5241",1987-05-08 12:00:00,1987-05-08 12:00:00,1987,5,8,0,16.111,7.944,0,19870508,"original","original",FALSE,FALSE
"5242",1987-05-09 12:00:00,1987-05-09 12:00:00,1987,5,9,2,24.722,13.833,0,19870509,"original","original",FALSE,FALSE
"5243",1987-05-10 12:00:00,1987-05-10 12:00:00,1987,5,10,6,17.778,11.667,0,19870510,"original","original",FALSE,FALSE
"5244",1987-05-11 12:00:00,1987-05-11 12:00:00,1987,5,11,1.5,15.5,9.889,0,19870511,"original","original",FALSE,FALSE
"5245",1987-05-12 12:00:00,1987-05-12 12:00:00,1987,5,12,7,14.722,10.5,7.874,19870512,"original","original",FALSE,FALSE
"5246",1987-05-13 12:00:00,1987-05-13 12:00:00,1987,5,13,4.778,10.5,7.056,6.096,19870513,"original","original",FALSE,FALSE
"5247",1987-05-14 12:00:00,1987-05-14 12:00:00,1987,5,14,2.722,12.111,7.278,2.286,19870514,"original","original",FALSE,FALSE
"5248",1987-05-15 12:00:00,1987-05-15 12:00:00,1987,5,15,6,13,9.111,6.096,19870515,"original","original",FALSE,FALSE
"5249",1987-05-16 12:00:00,1987-05-16 12:00:00,1987,5,16,4,12.5,8.222,2.032,19870516,"original","original",FALSE,FALSE
"5250",1987-05-17 12:00:00,1987-05-17 12:00:00,1987,5,17,0,15.222,9.111,0,19870517,"original","original",FALSE,FALSE
"5251",1987-05-18 12:00:00,1987-05-18 12:00:00,1987,5,18,7,16.111,11.667,0,19870518,"original","original",FALSE,FALSE
"5252",1987-05-19 12:00:00,1987-05-19 12:00:00,1987,5,19,5.389,19.111,12.333,0,19870519,"original","original",FALSE,FALSE
"5253",1987-05-20 12:00:00,1987-05-20 12:00:00,1987,5,20,6,12.222,8.5,0.762,19870520,"original","original",FALSE,FALSE
"5254",1987-05-21 12:00:00,1987-05-21 12:00:00,1987,5,21,4.778,11.278,7.222,6.096,19870521,"original","original",FALSE,FALSE
"5255",1987-05-22 12:00:00,1987-05-22 12:00:00,1987,5,22,5.778,13,9.556,4.064,19870522,"original","original",FALSE,FALSE
"5256",1987-05-23 12:00:00,1987-05-23 12:00:00,1987,5,23,6,12,9.222,7.112,19870523,"original","original",FALSE,FALSE
"5257",1987-05-24 12:00:00,1987-05-24 12:00:00,1987,5,24,4.889,19.222,11.889,0,19870524,"original","original",FALSE,FALSE
"5258",1987-05-25 12:00:00,1987-05-25 12:00:00,1987,5,25,7,24,16.611,0,19870525,"original","original",FALSE,FALSE
"5259",1987-05-26 12:00:00,1987-05-26 12:00:00,1987,5,26,6,23.389,15.944,0,19870526,"original","original",FALSE,FALSE
"5260",1987-05-27 12:00:00,1987-05-27 12:00:00,1987,5,27,10,16.611,13.167,10.922,19870527,"original","original",FALSE,FALSE
"5261",1987-05-28 12:00:00,1987-05-28 12:00:00,1987,5,28,7.722,14.5,10.778,0,19870528,"original","original",FALSE,FALSE
"5262",1987-05-29 12:00:00,1987-05-29 12:00:00,1987,5,29,7.722,13.611,10.778,5.08,19870529,"original","original",FALSE,FALSE
"5263",1987-05-30 12:00:00,1987-05-30 12:00:00,1987,5,30,5.778,15.389,11.667,2.032,19870530,"original","original",FALSE,FALSE
"5264",1987-05-31 12:00:00,1987-05-31 12:00:00,1987,5,31,11,15.278,12.833,7.112,19870531,"original","original",FALSE,FALSE
"5265",1987-06-01 12:00:00,1987-06-01 12:00:00,1987,6,1,10,20.389,14.944,0,19870601,"original","original",FALSE,FALSE
"5266",1987-06-02 12:00:00,1987-06-02 12:00:00,1987,6,2,11.5,16.722,13.667,5.08,19870602,"original","original",FALSE,FALSE
"5267",1987-06-03 12:00:00,1987-06-03 12:00:00,1987,6,3,11.722,18.278,14.5,8.89,19870603,"original","original",FALSE,FALSE
"5268",1987-06-04 12:00:00,1987-06-04 12:00:00,1987,6,4,8.611,17.722,13.111,12.954,19870604,"original","original",FALSE,FALSE
"5269",1987-06-05 12:00:00,1987-06-05 12:00:00,1987,6,5,9,17,13,2.032,19870605,"original","original",FALSE,FALSE
"5270",1987-06-06 12:00:00,1987-06-06 12:00:00,1987,6,6,10.278,20.389,15.944,0.508,19870606,"original","original",FALSE,FALSE
"5271",1987-06-07 12:00:00,1987-06-07 12:00:00,1987,6,7,13.722,22.222,17.389,0,19870607,"original","original",FALSE,FALSE
"5272",1987-06-08 12:00:00,1987-06-08 12:00:00,1987,6,8,8,17,13.389,3.048,19870608,"original","original",FALSE,FALSE
"5273",1987-06-09 12:00:00,1987-06-09 12:00:00,1987,6,9,6.722,18.889,12.5,0,19870609,"original","original",FALSE,FALSE
"5274",1987-06-10 12:00:00,1987-06-10 12:00:00,1987,6,10,5.722,19.278,13.444,4.064,19870610,"original","original",FALSE,FALSE
"5275",1987-06-11 12:00:00,1987-06-11 12:00:00,1987,6,11,10.722,20.722,15.556,2.032,19870611,"original","original",FALSE,FALSE
"5276",1987-06-12 12:00:00,1987-06-12 12:00:00,1987,6,12,10.889,18.111,14.444,1.524,19870612,"original","original",FALSE,FALSE
"5277",1987-06-13 12:00:00,1987-06-13 12:00:00,1987,6,13,8.611,18.278,14.111,2.032,19870613,"original","original",FALSE,FALSE
"5278",1987-06-14 12:00:00,1987-06-14 12:00:00,1987,6,14,11,18.278,13.722,13.97,19870614,"original","original",FALSE,FALSE
"5279",1987-06-15 12:00:00,1987-06-15 12:00:00,1987,6,15,10,13.222,11.667,10.922,19870615,"original","original",FALSE,FALSE
"5280",1987-06-16 12:00:00,1987-06-16 12:00:00,1987,6,16,8,14,11.611,3.048,19870616,"original","original",FALSE,FALSE
"5281",1987-06-17 12:00:00,1987-06-17 12:00:00,1987,6,17,4,15.222,9.722,5.08,19870617,"original","original",FALSE,FALSE
"5282",1987-06-18 12:00:00,1987-06-18 12:00:00,1987,6,18,8,16.611,11.444,1.016,19870618,"original","original",FALSE,FALSE
"5283",1987-06-19 12:00:00,1987-06-19 12:00:00,1987,6,19,5,15.611,11.667,1.016,19870619,"original","original",FALSE,FALSE
"5284",1987-06-20 12:00:00,1987-06-20 12:00:00,1987,6,20,11,16.278,13.722,2.032,19870620,"original","original",FALSE,FALSE
"5285",1987-06-21 12:00:00,1987-06-21 12:00:00,1987,6,21,7,18.389,13.333,0,19870621,"original","original",FALSE,FALSE
"5286",1987-06-22 12:00:00,1987-06-22 12:00:00,1987,6,22,11,19,14.556,6.096,19870622,"original","original",FALSE,FALSE
"5287",1987-06-23 12:00:00,1987-06-23 12:00:00,1987,6,23,13,20,15.833,17.018,19870623,"original","original",FALSE,FALSE
"5288",1987-06-24 12:00:00,1987-06-24 12:00:00,1987,6,24,13,17.889,14.611,12.954,19870624,"original","original",FALSE,FALSE
"5289",1987-06-25 12:00:00,1987-06-25 12:00:00,1987,6,25,11.389,20,15.278,0,19870625,"original","original",FALSE,FALSE
"5290",1987-06-26 12:00:00,1987-06-26 12:00:00,1987,6,26,13,21.278,16.333,6.096,19870626,"original","original",FALSE,FALSE
"5291",1987-06-27 12:00:00,1987-06-27 12:00:00,1987,6,27,13,24.5,18.5,3.048,19870627,"original","original",FALSE,FALSE
"5292",1987-06-28 12:00:00,1987-06-28 12:00:00,1987,6,28,17.222,27.389,21.5,1.016,19870628,"original","original",FALSE,FALSE
"5293",1987-06-29 12:00:00,1987-06-29 12:00:00,1987,6,29,18,31,24.944,0,19870629,"original","original",FALSE,FALSE
"5294",1987-06-30 12:00:00,1987-06-30 12:00:00,1987,6,30,19,32,25.611,0,19870630,"original","original",FALSE,FALSE
"5295",1987-07-01 12:00:00,1987-07-01 12:00:00,1987,7,1,15,24.222,21.278,0.508,19870701,"original","original",FALSE,FALSE
"5296",1987-07-02 12:00:00,1987-07-02 12:00:00,1987,7,2,11,22.5,17.722,0,19870702,"original","original",FALSE,FALSE
"5297",1987-07-03 12:00:00,1987-07-03 12:00:00,1987,7,3,12.778,25.222,19.333,0,19870703,"original","original",FALSE,FALSE
"5298",1987-07-04 12:00:00,1987-07-04 12:00:00,1987,7,4,13,26.111,19.889,0,19870704,"original","original",FALSE,FALSE
"5299",1987-07-05 12:00:00,1987-07-05 12:00:00,1987,7,5,10.722,27,20.111,0,19870705,"original","original",FALSE,FALSE
"5300",1987-07-06 12:00:00,1987-07-06 12:00:00,1987,7,6,12,28.278,21.389,0,19870706,"original","original",FALSE,FALSE
"5301",1987-07-07 12:00:00,1987-07-07 12:00:00,1987,7,7,15.778,28.111,21.722,0.508,19870707,"original","original",FALSE,FALSE
"5302",1987-07-08 12:00:00,1987-07-08 12:00:00,1987,7,8,14,21.722,18.667,0,19870708,"original","original",FALSE,FALSE
"5303",1987-07-09 12:00:00,1987-07-09 12:00:00,1987,7,9,9,21,14.889,0,19870709,"original","original",FALSE,FALSE
"5304",1987-07-10 12:00:00,1987-07-10 12:00:00,1987,7,10,5.611,22.222,15.667,0,19870710,"original","original",FALSE,FALSE
"5305",1987-07-11 12:00:00,1987-07-11 12:00:00,1987,7,11,13,28.722,22.111,0,19870711,"original","original",FALSE,FALSE
"5306",1987-07-12 12:00:00,1987-07-12 12:00:00,1987,7,12,13,22.222,19.833,0,19870712,"original","original",FALSE,FALSE
"5307",1987-07-13 12:00:00,1987-07-13 12:00:00,1987,7,13,9.778,23,16.389,0,19870713,"original","original",FALSE,FALSE
"5308",1987-07-14 12:00:00,1987-07-14 12:00:00,1987,7,14,10,27.111,19.722,0,19870714,"original","original",FALSE,FALSE
"5309",1987-07-15 12:00:00,1987-07-15 12:00:00,1987,7,15,17,27.389,22.333,0,19870715,"original","original",FALSE,FALSE
"5310",1987-07-16 12:00:00,1987-07-16 12:00:00,1987,7,16,16.389,29,22.167,0,19870716,"original","original",FALSE,FALSE
"5311",1987-07-17 12:00:00,1987-07-17 12:00:00,1987,7,17,16,21.222,18.722,19.05,19870717,"original","original",FALSE,FALSE
"5312",1987-07-18 12:00:00,1987-07-18 12:00:00,1987,7,18,14,20,16.778,5.08,19870718,"original","original",FALSE,FALSE
"5313",1987-07-19 12:00:00,1987-07-19 12:00:00,1987,7,19,13,23.222,17.889,0,19870719,"original","original",FALSE,FALSE
"5314",1987-07-20 12:00:00,1987-07-20 12:00:00,1987,7,20,13.889,20.278,15.833,22.098,19870720,"original","original",FALSE,FALSE
"5315",1987-07-21 12:00:00,1987-07-21 12:00:00,1987,7,21,14,20.111,16.333,1.016,19870721,"original","original",FALSE,FALSE
"5316",1987-07-22 12:00:00,1987-07-22 12:00:00,1987,7,22,13,22.222,16.444,7.874,19870722,"original","original",FALSE,FALSE
"5317",1987-07-23 12:00:00,1987-07-23 12:00:00,1987,7,23,12.778,21.222,16.333,3.048,19870723,"original","original",FALSE,FALSE
"5318",1987-07-24 12:00:00,1987-07-24 12:00:00,1987,7,24,11.5,20,16.111,0,19870724,"original","original",FALSE,FALSE
"5319",1987-07-25 12:00:00,1987-07-25 12:00:00,1987,7,25,12,18.222,14.556,3.302,19870725,"original","original",FALSE,FALSE
"5320",1987-07-26 12:00:00,1987-07-26 12:00:00,1987,7,26,9,16,12.167,4.064,19870726,"original","original",FALSE,FALSE
"5321",1987-07-27 12:00:00,1987-07-27 12:00:00,1987,7,27,10,19,13.556,19.558,19870727,"original","original",FALSE,FALSE
"5322",1987-07-28 12:00:00,1987-07-28 12:00:00,1987,7,28,12,16,14.056,3.556,19870728,"original","original",FALSE,FALSE
"5323",1987-07-29 12:00:00,1987-07-29 12:00:00,1987,7,29,13,21.111,15.944,6.096,19870729,"original","original",FALSE,FALSE
"5324",1987-07-30 12:00:00,1987-07-30 12:00:00,1987,7,30,13,19.611,15.944,27.94,19870730,"original","original",FALSE,FALSE
"5325",1987-07-31 12:00:00,1987-07-31 12:00:00,1987,7,31,11,18,15.111,1.016,19870731,"original","original",FALSE,FALSE
"5326",1987-08-01 12:00:00,1987-08-01 12:00:00,1987,8,1,14,18.778,16.167,6.096,19870801,"original","original",FALSE,FALSE
"5327",1987-08-02 12:00:00,1987-08-02 12:00:00,1987,8,2,11,17.111,14.333,6.096,19870802,"original","original",FALSE,FALSE
"5328",1987-08-03 12:00:00,1987-08-03 12:00:00,1987,8,3,7.722,18.222,13.056,7.112,19870803,"original","original",FALSE,FALSE
"5329",1987-08-04 12:00:00,1987-08-04 12:00:00,1987,8,4,6.5,18.389,12.833,2.54,19870804,"original","original",FALSE,FALSE
"5330",1987-08-05 12:00:00,1987-08-05 12:00:00,1987,8,5,9,15.389,11.944,6.096,19870805,"original","original",FALSE,FALSE
"5331",1987-08-06 12:00:00,1987-08-06 12:00:00,1987,8,6,5,18,11.667,0.508,19870806,"original","original",FALSE,FALSE
"5332",1987-08-07 12:00:00,1987-08-07 12:00:00,1987,8,7,5,20.278,13.556,0,19870807,"original","original",FALSE,FALSE
"5333",1987-08-08 12:00:00,1987-08-08 12:00:00,1987,8,8,7.389,20.278,14.333,0,19870808,"original","original",FALSE,FALSE
"5334",1987-08-09 12:00:00,1987-08-09 12:00:00,1987,8,9,13,18,14.778,8.89,19870809,"original","original",FALSE,FALSE
"5335",1987-08-10 12:00:00,1987-08-10 12:00:00,1987,8,10,9,19.222,14.111,2.286,19870810,"original","original",FALSE,FALSE
"5336",1987-08-11 12:00:00,1987-08-11 12:00:00,1987,8,11,7,22,14.5,0,19870811,"original","original",FALSE,FALSE
"5337",1987-08-12 12:00:00,1987-08-12 12:00:00,1987,8,12,11,22,16.833,0,19870812,"original","original",FALSE,FALSE
"5338",1987-08-13 12:00:00,1987-08-13 12:00:00,1987,8,13,11.5,23.5,18.278,0,19870813,"original","original",FALSE,FALSE
"5339",1987-08-14 12:00:00,1987-08-14 12:00:00,1987,8,14,17,22.722,19.556,0.254,19870814,"original","original",FALSE,FALSE
"5340",1987-08-15 12:00:00,1987-08-15 12:00:00,1987,8,15,9.5,20.5,16.833,0,19870815,"original","original",FALSE,FALSE
"5341",1987-08-16 12:00:00,1987-08-16 12:00:00,1987,8,16,9.611,26,17.833,0,19870816,"original","original",FALSE,FALSE
"5342",1987-08-17 12:00:00,1987-08-17 12:00:00,1987,8,17,14,28.278,21.5,0,19870817,"original","original",FALSE,FALSE
"5343",1987-08-18 12:00:00,1987-08-18 12:00:00,1987,8,18,17,21,19.111,6.604,19870818,"original","original",FALSE,FALSE
"5344",1987-08-19 12:00:00,1987-08-19 12:00:00,1987,8,19,14,23.111,18.778,5.334,19870819,"original","original",FALSE,FALSE
"5345",1987-08-20 12:00:00,1987-08-20 12:00:00,1987,8,20,11.778,26,18.5,0,19870820,"original","original",FALSE,FALSE
"5346",1987-08-21 12:00:00,1987-08-21 12:00:00,1987,8,21,14,30.278,21.889,0,19870821,"original","original",FALSE,FALSE
"5347",1987-08-22 12:00:00,1987-08-22 12:00:00,1987,8,22,16.611,30.278,22.833,0,19870822,"original","original",FALSE,FALSE
"5348",1987-08-23 12:00:00,1987-08-23 12:00:00,1987,8,23,15,24,19.944,25.908,19870823,"original","original",FALSE,FALSE
"5349",1987-08-24 12:00:00,1987-08-24 12:00:00,1987,8,24,13,23.389,18.278,0.508,19870824,"original","original",FALSE,FALSE
"5350",1987-08-25 12:00:00,1987-08-25 12:00:00,1987,8,25,14,19,16.944,4.064,19870825,"original","original",FALSE,FALSE
"5351",1987-08-26 12:00:00,1987-08-26 12:00:00,1987,8,26,13,18,15.222,6.604,19870826,"original","original",FALSE,FALSE
"5352",1987-08-27 12:00:00,1987-08-27 12:00:00,1987,8,27,11.722,18,14.889,1.524,19870827,"original","original",FALSE,FALSE
"5353",1987-08-28 12:00:00,1987-08-28 12:00:00,1987,8,28,13.889,18.389,16,3.048,19870828,"original","original",FALSE,FALSE
"5354",1987-08-29 12:00:00,1987-08-29 12:00:00,1987,8,29,15,20.5,17.722,0,19870829,"original","original",FALSE,FALSE
"5355",1987-08-30 12:00:00,1987-08-30 12:00:00,1987,8,30,11,22,16.444,0,19870830,"original","original",FALSE,FALSE
"5356",1987-08-31 12:00:00,1987-08-31 12:00:00,1987,8,31,9,21.111,14.944,0,19870831,"original","original",FALSE,FALSE
"5357",1987-09-01 12:00:00,1987-09-01 12:00:00,1987,9,1,9.611,27,18.5,0,19870901,"original","original",FALSE,FALSE
"5358",1987-09-02 12:00:00,1987-09-02 12:00:00,1987,9,2,15,24,19.111,0.254,19870902,"original","original",FALSE,FALSE
"5359",1987-09-03 12:00:00,1987-09-03 12:00:00,1987,9,3,13,27,19.722,0,19870903,"original","original",FALSE,FALSE
"5360",1987-09-04 12:00:00,1987-09-04 12:00:00,1987,9,4,15,22.278,18.889,1.016,19870904,"original","original",FALSE,FALSE
"5361",1987-09-05 12:00:00,1987-09-05 12:00:00,1987,9,5,15,21.611,17.5,0.762,19870905,"original","original",FALSE,FALSE
"5362",1987-09-06 12:00:00,1987-09-06 12:00:00,1987,9,6,13,20,16.333,0,19870906,"original","original",FALSE,FALSE
"5363",1987-09-07 12:00:00,1987-09-07 12:00:00,1987,9,7,12.778,20,16.389,4.318,19870907,"original","original",FALSE,FALSE
"5364",1987-09-08 12:00:00,1987-09-08 12:00:00,1987,9,8,11,19.389,14.778,2.032,19870908,"original","original",FALSE,FALSE
"5365",1987-09-09 12:00:00,1987-09-09 12:00:00,1987,9,9,9,21.611,14.889,0,19870909,"original","original",FALSE,FALSE
"5366",1987-09-10 12:00:00,1987-09-10 12:00:00,1987,9,10,11,20.222,16.056,0,19870910,"original","original",FALSE,FALSE
"5367",1987-09-11 12:00:00,1987-09-11 12:00:00,1987,9,11,13,21,16.278,1.016,19870911,"original","original",FALSE,FALSE
"5368",1987-09-12 12:00:00,1987-09-12 12:00:00,1987,9,12,15,25.222,20.111,0,19870912,"original","original",FALSE,FALSE
"5369",1987-09-13 12:00:00,1987-09-13 12:00:00,1987,9,13,17,21,19.667,0.254,19870913,"original","original",FALSE,FALSE
"5370",1987-09-14 12:00:00,1987-09-14 12:00:00,1987,9,14,12,20.278,17.5,3.302,19870914,"original","original",FALSE,FALSE
"5371",1987-09-15 12:00:00,1987-09-15 12:00:00,1987,9,15,9.778,17.5,14.056,0,19870915,"original","original",FALSE,FALSE
"5372",1987-09-16 12:00:00,1987-09-16 12:00:00,1987,9,16,8,22,14.833,0,19870916,"original","original",FALSE,FALSE
"5373",1987-09-17 12:00:00,1987-09-17 12:00:00,1987,9,17,12.778,26.222,19.611,0,19870917,"original","original",FALSE,FALSE
"5374",1987-09-18 12:00:00,1987-09-18 12:00:00,1987,9,18,14,24,19.389,0,19870918,"original","original",FALSE,FALSE
"5375",1987-09-19 12:00:00,1987-09-19 12:00:00,1987,9,19,9,21,15.722,0,19870919,"original","original",FALSE,FALSE
"5376",1987-09-20 12:00:00,1987-09-20 12:00:00,1987,9,20,15,24.389,19.5,0,19870920,"original","original",FALSE,FALSE
"5377",1987-09-21 12:00:00,1987-09-21 12:00:00,1987,9,21,14,28.5,20.944,0,19870921,"original","original",FALSE,FALSE
"5378",1987-09-22 12:00:00,1987-09-22 12:00:00,1987,9,22,17,24.111,20.722,1.27,19870922,"original","original",FALSE,FALSE
"5379",1987-09-23 12:00:00,1987-09-23 12:00:00,1987,9,23,13.778,18,16.333,24.892,19870923,"original","original",FALSE,FALSE
"5380",1987-09-24 12:00:00,1987-09-24 12:00:00,1987,9,24,-1.222,18.278,13.556,8.89,19870924,"original","original",FALSE,FALSE
"5381",1987-09-25 12:00:00,1987-09-25 12:00:00,1987,9,25,7,18,12.222,0,19870925,"original","original",FALSE,FALSE
"5382",1987-09-26 12:00:00,1987-09-26 12:00:00,1987,9,26,4.778,17,10.889,0,19870926,"original","original",FALSE,FALSE
"5383",1987-09-27 12:00:00,1987-09-27 12:00:00,1987,9,27,3,14,9.611,0.254,19870927,"original","original",FALSE,FALSE
"5384",1987-09-28 12:00:00,1987-09-28 12:00:00,1987,9,28,1,12.722,6.778,0,19870928,"original","original",FALSE,FALSE
"5385",1987-09-29 12:00:00,1987-09-29 12:00:00,1987,9,29,2,14.611,8.389,0,19870929,"original","original",FALSE,FALSE
"5386",1987-09-30 12:00:00,1987-09-30 12:00:00,1987,9,30,3,15,9.333,0,19870930,"original","original",FALSE,FALSE
"5387",1987-10-01 12:00:00,1987-10-01 12:00:00,1987,10,1,4,16.222,9.889,0,19871001,"original","original",FALSE,FALSE
"5388",1987-10-02 12:00:00,1987-10-02 12:00:00,1987,10,2,3,16.278,10.278,0,19871002,"original","original",FALSE,FALSE
"5389",1987-10-03 12:00:00,1987-10-03 12:00:00,1987,10,3,4,16,9.722,0,19871003,"original","original",FALSE,FALSE
"5390",1987-10-04 12:00:00,1987-10-04 12:00:00,1987,10,4,5.5,16,11.278,0,19871004,"original","original",FALSE,FALSE
"5391",1987-10-05 12:00:00,1987-10-05 12:00:00,1987,10,5,10,19.278,14.722,0.508,19871005,"original","original",FALSE,FALSE
"5392",1987-10-06 12:00:00,1987-10-06 12:00:00,1987,10,6,9,18.389,15.722,2.54,19871006,"original","original",FALSE,FALSE
"5393",1987-10-07 12:00:00,1987-10-07 12:00:00,1987,10,7,5,15,11.5,2.54,19871007,"original","original",FALSE,FALSE
