"YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmax_source","Tmin_source","no_Tmin","no_Tmax"
19900729,1990-07-29 12:00:00,"1990-07-29 12:00:00",1990,7,29,14,24,18.722,NA,NA,NA,FALSE,FALSE
19900730,1990-07-30 12:00:00,"1990-07-30 12:00:00",1990,7,30,11,25,19.278,0,NA,NA,FALSE,FALSE
19900731,1990-07-31 12:00:00,"1990-07-31 12:00:00",1990,7,31,13,25,20.111,NA,NA,NA,FALSE,FALSE
19900801,1990-08-01 12:00:00,"1990-08-01 12:00:00",1990,8,1,10.611,25,18.278,0,NA,NA,FALSE,FALSE
19900802,1990-08-02 12:00:00,"1990-08-02 12:00:00",1990,8,2,11.611,26,19.667,0,NA,NA,FALSE,FALSE
19900803,1990-08-03 12:00:00,"1990-08-03 12:00:00",1990,8,3,15.5,30,23.056,0,NA,NA,FALSE,FALSE
19900804,1990-08-04 12:00:00,"1990-08-04 12:00:00",1990,8,4,15.889,31,23.667,0,NA,NA,FALSE,FALSE
19900805,1990-08-05 12:00:00,"1990-08-05 12:00:00",1990,8,5,11,20,16.944,NA,NA,NA,FALSE,FALSE
19900806,1990-08-06 12:00:00,"1990-08-06 12:00:00",1990,8,6,10,20,15.278,NA,NA,NA,FALSE,FALSE
19900807,1990-08-07 12:00:00,"1990-08-07 12:00:00",1990,8,7,9,20,14.5,NA,NA,NA,FALSE,FALSE
19900808,1990-08-08 12:00:00,"1990-08-08 12:00:00",1990,8,8,8.611,16,13.778,NA,NA,NA,FALSE,FALSE
19900809,1990-08-09 12:00:00,"1990-08-09 12:00:00",1990,8,9,13,16,14.944,NA,NA,NA,FALSE,FALSE
19900810,1990-08-10 12:00:00,"1990-08-10 12:00:00",1990,8,10,13,21,16.944,NA,NA,NA,FALSE,FALSE
19900811,1990-08-11 12:00:00,"1990-08-11 12:00:00",1990,8,11,12,23,17.667,NA,NA,NA,FALSE,FALSE
19900812,1990-08-12 12:00:00,"1990-08-12 12:00:00",1990,8,12,12,26,19.056,0,NA,NA,FALSE,FALSE
19900813,1990-08-13 12:00:00,"1990-08-13 12:00:00",1990,8,13,16,25,19.056,NA,NA,NA,FALSE,FALSE
19900814,1990-08-14 12:00:00,"1990-08-14 12:00:00",1990,8,14,15,25,20.556,0,NA,NA,FALSE,FALSE
19900815,1990-08-15 12:00:00,"1990-08-15 12:00:00",1990,8,15,12.889,23,18.278,NA,NA,NA,FALSE,FALSE
19900816,1990-08-16 12:00:00,"1990-08-16 12:00:00",1990,8,16,12,22,17.167,NA,NA,NA,FALSE,FALSE
19900817,1990-08-17 12:00:00,"1990-08-17 12:00:00",1990,8,17,11,16,13.333,NA,NA,NA,FALSE,FALSE
19900818,1990-08-18 12:00:00,"1990-08-18 12:00:00",1990,8,18,9,18,13.667,NA,NA,NA,FALSE,FALSE
19900819,1990-08-19 12:00:00,"1990-08-19 12:00:00",1990,8,19,7,20,14.556,NA,NA,NA,FALSE,FALSE
19900820,1990-08-20 12:00:00,"1990-08-20 12:00:00",1990,8,20,12,17,13.944,NA,NA,NA,FALSE,FALSE
19900821,1990-08-21 12:00:00,"1990-08-21 12:00:00",1990,8,21,12,21,16,NA,NA,NA,FALSE,FALSE
19900822,1990-08-22 12:00:00,"1990-08-22 12:00:00",1990,8,22,12,18,15.5,NA,NA,NA,FALSE,FALSE
19900823,1990-08-23 12:00:00,"1990-08-23 12:00:00",1990,8,23,9,22,15.944,NA,NA,NA,FALSE,FALSE
19900824,1990-08-24 12:00:00,"1990-08-24 12:00:00",1990,8,24,5.889,21,14.389,0,NA,NA,FALSE,FALSE
19900825,1990-08-25 12:00:00,"1990-08-25 12:00:00",1990,8,25,12,24,17.722,0,NA,NA,FALSE,FALSE
19900826,1990-08-26 12:00:00,"1990-08-26 12:00:00",1990,8,26,9,22,15.611,0,NA,NA,FALSE,FALSE
19900827,1990-08-27 12:00:00,"1990-08-27 12:00:00",1990,8,27,7,24,16.722,0,NA,NA,FALSE,FALSE
19900828,1990-08-28 12:00:00,"1990-08-28 12:00:00",1990,8,28,13,26,19.5,0,NA,NA,FALSE,FALSE
19900829,1990-08-29 12:00:00,"1990-08-29 12:00:00",1990,8,29,14,27,19.444,0,NA,NA,FALSE,FALSE
19900830,1990-08-30 12:00:00,"1990-08-30 12:00:00",1990,8,30,15,26,19.667,NA,NA,NA,FALSE,FALSE
19900831,1990-08-31 12:00:00,"1990-08-31 12:00:00",1990,8,31,13,21,16.611,NA,NA,NA,FALSE,FALSE
19900901,1990-09-01 12:00:00,"1990-09-01 12:00:00",1990,9,1,12,19,14.889,NA,NA,NA,FALSE,FALSE
19900902,1990-09-02 12:00:00,"1990-09-02 12:00:00",1990,9,2,11,20,15.167,0,NA,NA,FALSE,FALSE
19900903,1990-09-03 12:00:00,"1990-09-03 12:00:00",1990,9,3,14,19,16.333,NA,NA,NA,FALSE,FALSE
19900904,1990-09-04 12:00:00,"1990-09-04 12:00:00",1990,9,4,12,16,14.333,NA,NA,NA,FALSE,FALSE
19900905,1990-09-05 12:00:00,"1990-09-05 12:00:00",1990,9,5,11,15,12.833,NA,NA,NA,FALSE,FALSE
19900906,1990-09-06 12:00:00,"1990-09-06 12:00:00",1990,9,6,8,15,12.278,NA,NA,NA,FALSE,FALSE
19900907,1990-09-07 12:00:00,"1990-09-07 12:00:00",1990,9,7,8,15,12,NA,NA,NA,FALSE,FALSE
19900908,1990-09-08 12:00:00,"1990-09-08 12:00:00",1990,9,8,9.389,18,13.333,NA,NA,NA,FALSE,FALSE
19900909,1990-09-09 12:00:00,"1990-09-09 12:00:00",1990,9,9,10.611,17,13.444,NA,NA,NA,FALSE,FALSE
19900910,1990-09-10 12:00:00,"1990-09-10 12:00:00",1990,9,10,10,19,14.111,NA,NA,NA,FALSE,FALSE
19900911,1990-09-11 12:00:00,"1990-09-11 12:00:00",1990,9,11,9,20,14.722,0,NA,NA,FALSE,FALSE
19900912,1990-09-12 12:00:00,"1990-09-12 12:00:00",1990,9,12,7,16,12,NA,NA,NA,FALSE,FALSE
19900913,1990-09-13 12:00:00,"1990-09-13 12:00:00",1990,9,13,10.889,17,13.611,NA,NA,NA,FALSE,FALSE
19900914,1990-09-14 12:00:00,"1990-09-14 12:00:00",1990,9,14,10,18,13.778,NA,NA,NA,FALSE,FALSE
19900915,1990-09-15 12:00:00,"1990-09-15 12:00:00",1990,9,15,6,14,10.778,NA,NA,NA,FALSE,FALSE
19900916,1990-09-16 12:00:00,"1990-09-16 12:00:00",1990,9,16,3,18,10.444,0,NA,NA,FALSE,FALSE
19900917,1990-09-17 12:00:00,"1990-09-17 12:00:00",1990,9,17,5.889,17,11.111,NA,NA,NA,FALSE,FALSE
19900918,1990-09-18 12:00:00,"1990-09-18 12:00:00",1990,9,18,6,16,11.667,NA,NA,NA,FALSE,FALSE
19900919,1990-09-19 12:00:00,"1990-09-19 12:00:00",1990,9,19,8,15,12.667,NA,NA,NA,FALSE,FALSE
19900920,1990-09-20 12:00:00,"1990-09-20 12:00:00",1990,9,20,9,13,10.389,NA,NA,NA,FALSE,FALSE
19900921,1990-09-21 12:00:00,"1990-09-21 12:00:00",1990,9,21,8,10,9.389,NA,NA,NA,FALSE,FALSE
19900922,1990-09-22 12:00:00,"1990-09-22 12:00:00",1990,9,22,6,12,9.278,NA,NA,NA,FALSE,FALSE
19900923,1990-09-23 12:00:00,"1990-09-23 12:00:00",1990,9,23,5,16,10.444,0,NA,NA,FALSE,FALSE
19900924,1990-09-24 12:00:00,"1990-09-24 12:00:00",1990,9,24,9,13,10.389,NA,NA,NA,FALSE,FALSE
19900925,1990-09-25 12:00:00,"1990-09-25 12:00:00",1990,9,25,4,11,8.389,NA,NA,NA,FALSE,FALSE
19900926,1990-09-26 12:00:00,"1990-09-26 12:00:00",1990,9,26,3.778,13,9.278,0,NA,NA,FALSE,FALSE
19900927,1990-09-27 12:00:00,"1990-09-27 12:00:00",1990,9,27,6,12,9.222,NA,NA,NA,FALSE,FALSE
19900928,1990-09-28 12:00:00,"1990-09-28 12:00:00",1990,9,28,8.889,13,11.333,NA,NA,NA,FALSE,FALSE
19900929,1990-09-29 12:00:00,"1990-09-29 12:00:00",1990,9,29,11,16,13.611,NA,NA,NA,FALSE,FALSE
19900930,1990-09-30 12:00:00,"1990-09-30 12:00:00",1990,9,30,11,17,13.056,NA,NA,NA,FALSE,FALSE
19901001,1990-10-01 12:00:00,"1990-10-01 12:00:00",1990,10,1,6,17,12.722,0,NA,NA,FALSE,FALSE
19901002,1990-10-02 12:00:00,"1990-10-02 12:00:00",1990,10,2,4,15,10.389,0,NA,NA,FALSE,FALSE
19901003,1990-10-03 12:00:00,"1990-10-03 12:00:00",1990,10,3,11,18,14.556,0,NA,NA,FALSE,FALSE
19901004,1990-10-04 12:00:00,"1990-10-04 12:00:00",1990,10,4,9,14.278,11.889,NA,NA,NA,FALSE,FALSE
19901005,1990-10-05 12:00:00,"1990-10-05 12:00:00",1990,10,5,9,16,11.889,NA,NA,NA,FALSE,FALSE
19901006,1990-10-06 12:00:00,"1990-10-06 12:00:00",1990,10,6,14.778,16,15.056,NA,NA,NA,FALSE,FALSE
19901007,1990-10-07 12:00:00,"1990-10-07 12:00:00",1990,10,7,8,14,11.278,NA,NA,NA,FALSE,FALSE
19901008,1990-10-08 12:00:00,"1990-10-08 12:00:00",1990,10,8,7,12,9.278,NA,NA,NA,FALSE,FALSE
19901009,1990-10-09 12:00:00,"1990-10-09 12:00:00",1990,10,9,10,12,11.5,NA,NA,NA,FALSE,FALSE
19901010,1990-10-10 12:00:00,"1990-10-10 12:00:00",1990,10,10,11,15,12.778,NA,NA,NA,FALSE,FALSE
19901011,1990-10-11 12:00:00,"1990-10-11 12:00:00",1990,10,11,10.889,15,13.167,NA,NA,NA,FALSE,FALSE
19901012,1990-10-12 12:00:00,"1990-10-12 12:00:00",1990,10,12,11,17,13.889,0,NA,NA,FALSE,FALSE
19901013,1990-10-13 12:00:00,"1990-10-13 12:00:00",1990,10,13,10,18,12.722,0,NA,NA,FALSE,FALSE
19901014,1990-10-14 12:00:00,"1990-10-14 12:00:00",1990,10,14,6,21,13.222,0,NA,NA,FALSE,FALSE
19901015,1990-10-15 12:00:00,"1990-10-15 12:00:00",1990,10,15,10.889,21,16.278,0,NA,NA,FALSE,FALSE
19901016,1990-10-16 12:00:00,"1990-10-16 12:00:00",1990,10,16,10,19,14.667,0,NA,NA,FALSE,FALSE
19901017,1990-10-17 12:00:00,"1990-10-17 12:00:00",1990,10,17,6,13,11.222,NA,NA,NA,FALSE,FALSE
19901018,1990-10-18 12:00:00,"1990-10-18 12:00:00",1990,10,18,12,13,12.444,NA,NA,NA,FALSE,FALSE
19901019,1990-10-19 12:00:00,"1990-10-19 12:00:00",1990,10,19,10,15,12.778,0,NA,NA,FALSE,FALSE
19901020,1990-10-20 12:00:00,"1990-10-20 12:00:00",1990,10,20,7.778,12,10.111,NA,NA,NA,FALSE,FALSE
19901021,1990-10-21 12:00:00,"1990-10-21 12:00:00",1990,10,21,3,8,7.056,0,NA,NA,FALSE,FALSE
19901022,1990-10-22 12:00:00,"1990-10-22 12:00:00",1990,10,22,2,10,5.944,0,NA,NA,FALSE,FALSE
19901023,1990-10-23 12:00:00,"1990-10-23 12:00:00",1990,10,23,3,12,6.556,0,NA,NA,FALSE,FALSE
19901024,1990-10-24 12:00:00,"1990-10-24 12:00:00",1990,10,24,2,10,4.667,0,NA,NA,FALSE,FALSE
19901025,1990-10-25 12:00:00,"1990-10-25 12:00:00",1990,10,25,0,10,4.778,0,NA,NA,FALSE,FALSE
19901026,1990-10-26 12:00:00,"1990-10-26 12:00:00",1990,10,26,4,10,6.944,0,NA,NA,FALSE,FALSE
19901027,1990-10-27 12:00:00,"1990-10-27 12:00:00",1990,10,27,6,12,8.056,NA,NA,NA,FALSE,FALSE
19901028,1990-10-28 12:00:00,"1990-10-28 12:00:00",1990,10,28,6,13,9.667,NA,NA,NA,FALSE,FALSE
19901029,1990-10-29 12:00:00,"1990-10-29 12:00:00",1990,10,29,5,9.111,8.167,NA,NA,NA,FALSE,FALSE
19901030,1990-10-30 12:00:00,"1990-10-30 12:00:00",1990,10,30,2,9,5.611,NA,NA,NA,FALSE,FALSE
19901031,1990-10-31 12:00:00,"1990-10-31 12:00:00",1990,10,31,6,10,7.833,NA,NA,NA,FALSE,FALSE
19901101,1990-11-01 12:00:00,"1990-11-01 12:00:00",1990,11,1,5,11,8.222,NA,NA,NA,FALSE,FALSE
19901102,1990-11-02 12:00:00,"1990-11-02 12:00:00",1990,11,2,4,10,6.222,NA,NA,NA,FALSE,FALSE
19901103,1990-11-03 12:00:00,"1990-11-03 12:00:00",1990,11,3,-1,7,3.611,NA,NA,NA,FALSE,FALSE
19901104,1990-11-04 12:00:00,"1990-11-04 12:00:00",1990,11,4,-0.222,7,4.056,NA,NA,NA,FALSE,FALSE
19901105,1990-11-05 12:00:00,"1990-11-05 12:00:00",1990,11,5,-2,7,3.222,0,NA,NA,FALSE,FALSE
19901106,1990-11-06 12:00:00,"1990-11-06 12:00:00",1990,11,6,-2.222,10,3.278,0,NA,NA,FALSE,FALSE
19901107,1990-11-07 12:00:00,"1990-11-07 12:00:00",1990,11,7,-3,9,3.222,0,NA,NA,FALSE,FALSE
19901108,1990-11-08 12:00:00,"1990-11-08 12:00:00",1990,11,8,-1,6,4.056,0,NA,NA,FALSE,FALSE
19901109,1990-11-09 12:00:00,"1990-11-09 12:00:00",1990,11,9,-2,4,1.222,0,NA,NA,FALSE,FALSE
19901110,1990-11-10 12:00:00,"1990-11-10 12:00:00",1990,11,10,2,4.389,3.778,NA,NA,NA,FALSE,FALSE
19901111,1990-11-11 12:00:00,"1990-11-11 12:00:00",1990,11,11,3.5,8,6.167,NA,NA,NA,FALSE,FALSE
19901112,1990-11-12 12:00:00,"1990-11-12 12:00:00",1990,11,12,6,7.389,6.722,NA,NA,NA,FALSE,FALSE
19901113,1990-11-13 12:00:00,"1990-11-13 12:00:00",1990,11,13,7,10,8.611,NA,NA,NA,FALSE,FALSE
19901114,1990-11-14 12:00:00,"1990-11-14 12:00:00",1990,11,14,9.889,11,10.056,NA,NA,NA,FALSE,FALSE
19901115,1990-11-15 12:00:00,"1990-11-15 12:00:00",1990,11,15,9,11,9.556,NA,NA,NA,FALSE,FALSE
19901116,1990-11-16 12:00:00,"1990-11-16 12:00:00",1990,11,16,9,12.111,10.611,NA,NA,NA,FALSE,FALSE
19901117,1990-11-17 12:00:00,"1990-11-17 12:00:00",1990,11,17,5,12.111,8.389,NA,NA,NA,FALSE,FALSE
19901118,1990-11-18 12:00:00,"1990-11-18 12:00:00",1990,11,18,5,7,5.944,NA,NA,NA,FALSE,FALSE
19901119,1990-11-19 12:00:00,"1990-11-19 12:00:00",1990,11,19,3,7,5.167,NA,NA,NA,FALSE,FALSE
19901120,1990-11-20 12:00:00,"1990-11-20 12:00:00",1990,11,20,3,5,3.667,NA,NA,NA,FALSE,FALSE
19901121,1990-11-21 12:00:00,"1990-11-21 12:00:00",1990,11,21,1,5,3.278,NA,NA,NA,FALSE,FALSE
19901122,1990-11-22 12:00:00,"1990-11-22 12:00:00",1990,11,22,-2,6,1.056,0,NA,NA,FALSE,FALSE
19901123,1990-11-23 12:00:00,"1990-11-23 12:00:00",1990,11,23,-2,5,1.5,NA,NA,NA,FALSE,FALSE
19901124,1990-11-24 12:00:00,"1990-11-24 12:00:00",1990,11,24,1,3,2.056,NA,NA,NA,FALSE,FALSE
19901125,1990-11-25 12:00:00,"1990-11-25 12:00:00",1990,11,25,1,6,3.333,0,NA,NA,FALSE,FALSE
19901126,1990-11-26 12:00:00,"1990-11-26 12:00:00",1990,11,26,2,7,4.722,NA,NA,NA,FALSE,FALSE
19901127,1990-11-27 12:00:00,"1990-11-27 12:00:00",1990,11,27,0,3,2,NA,NA,NA,FALSE,FALSE
19901128,1990-11-28 12:00:00,"1990-11-28 12:00:00",1990,11,28,-2,3,0.167,NA,NA,NA,FALSE,FALSE
19901129,1990-11-29 12:00:00,"1990-11-29 12:00:00",1990,11,29,0,8,4.611,NA,NA,NA,FALSE,FALSE
19901130,1990-11-30 12:00:00,"1990-11-30 12:00:00",1990,11,30,-5,4,-0.444,0,NA,NA,FALSE,FALSE
19901201,1990-12-01 12:00:00,"1990-12-01 12:00:00",1990,12,1,-5,2,-1.222,NA,NA,NA,FALSE,FALSE
19901202,1990-12-02 12:00:00,"1990-12-02 12:00:00",1990,12,2,-3,6,1.944,0,NA,NA,FALSE,FALSE
19901203,1990-12-03 12:00:00,"1990-12-03 12:00:00",1990,12,3,5,9,7.056,NA,NA,NA,FALSE,FALSE
19901204,1990-12-04 12:00:00,"1990-12-04 12:00:00",1990,12,4,1,6,3.389,NA,NA,NA,FALSE,FALSE
19901205,1990-12-05 12:00:00,"1990-12-05 12:00:00",1990,12,5,-4,3,-0.556,0,NA,NA,FALSE,FALSE
19901206,1990-12-06 12:00:00,"1990-12-06 12:00:00",1990,12,6,-3.889,5,2.278,NA,NA,NA,FALSE,FALSE
19901207,1990-12-07 12:00:00,"1990-12-07 12:00:00",1990,12,7,0,5,3.111,NA,NA,NA,FALSE,FALSE
19901208,1990-12-08 12:00:00,"1990-12-08 12:00:00",1990,12,8,-3,0,-1.278,0,NA,NA,FALSE,FALSE
19901209,1990-12-09 12:00:00,"1990-12-09 12:00:00",1990,12,9,-5,3,-0.611,0,NA,NA,FALSE,FALSE
19901210,1990-12-10 12:00:00,"1990-12-10 12:00:00",1990,12,10,1.5,5,3.5,0,NA,NA,FALSE,FALSE
19901211,1990-12-11 12:00:00,"1990-12-11 12:00:00",1990,12,11,0,4.5,2.5,NA,NA,NA,FALSE,FALSE
19901212,1990-12-12 12:00:00,"1990-12-12 12:00:00",1990,12,12,0,5,3.278,NA,NA,NA,FALSE,FALSE
19901213,1990-12-13 12:00:00,"1990-12-13 12:00:00",1990,12,13,-3,4.111,2.833,NA,NA,NA,FALSE,FALSE
19901214,1990-12-14 12:00:00,"1990-12-14 12:00:00",1990,12,14,-4,3.389,-0.333,NA,NA,NA,FALSE,FALSE
19901215,1990-12-15 12:00:00,"1990-12-15 12:00:00",1990,12,15,0,4,2.389,NA,NA,NA,FALSE,FALSE
19901216,1990-12-16 12:00:00,"1990-12-16 12:00:00",1990,12,16,-2,2,0.778,NA,NA,NA,FALSE,FALSE
19901217,1990-12-17 12:00:00,"1990-12-17 12:00:00",1990,12,17,-2,2,0.389,NA,NA,NA,FALSE,FALSE
19901218,1990-12-18 12:00:00,"1990-12-18 12:00:00",1990,12,18,-2,-0.722,-1.444,NA,NA,NA,FALSE,FALSE
19901219,1990-12-19 12:00:00,"1990-12-19 12:00:00",1990,12,19,-2,1,-1.167,NA,NA,NA,FALSE,FALSE
19901220,1990-12-20 12:00:00,"1990-12-20 12:00:00",1990,12,20,0,4,2.111,NA,NA,NA,FALSE,FALSE
19901221,1990-12-21 12:00:00,"1990-12-21 12:00:00",1990,12,21,0,5,3.167,NA,NA,NA,FALSE,FALSE
19901222,1990-12-22 12:00:00,"1990-12-22 12:00:00",1990,12,22,1,8,3.833,NA,NA,NA,FALSE,FALSE
19901223,1990-12-23 12:00:00,"1990-12-23 12:00:00",1990,12,23,6,8,7.111,0,NA,NA,FALSE,FALSE
19901224,1990-12-24 12:00:00,"1990-12-24 12:00:00",1990,12,24,2.778,7,4.444,NA,NA,NA,FALSE,FALSE
19901225,1990-12-25 12:00:00,"1990-12-25 12:00:00",1990,12,25,3,5,4,NA,NA,NA,FALSE,FALSE
19901226,1990-12-26 12:00:00,"1990-12-26 12:00:00",1990,12,26,2,7,4.389,NA,NA,NA,FALSE,FALSE
19901227,1990-12-27 12:00:00,"1990-12-27 12:00:00",1990,12,27,1,6.5,4.556,NA,NA,NA,FALSE,FALSE
19901228,1990-12-28 12:00:00,"1990-12-28 12:00:00",1990,12,28,1.222,4.222,2.944,NA,NA,NA,FALSE,FALSE
19901229,1990-12-29 12:00:00,"1990-12-29 12:00:00",1990,12,29,3.722,8,6.444,NA,NA,NA,FALSE,FALSE
19901230,1990-12-30 12:00:00,"1990-12-30 12:00:00",1990,12,30,2.722,6,4.444,NA,NA,NA,FALSE,FALSE
19901231,1990-12-31 12:00:00,"1990-12-31 12:00:00",1990,12,31,2,5.111,3.833,0,NA,NA,FALSE,FALSE
19910101,1991-01-01 12:00:00,"1991-01-01 12:00:00",1991,1,1,2,6,4,NA,NA,NA,FALSE,FALSE
19910102,1991-01-02 12:00:00,"1991-01-02 12:00:00",1991,1,2,2.889,9,6.333,NA,NA,NA,FALSE,FALSE
19910103,1991-01-03 12:00:00,"1991-01-03 12:00:00",1991,1,3,2,7.222,5,NA,NA,NA,FALSE,FALSE
19910104,1991-01-04 12:00:00,"1991-01-04 12:00:00",1991,1,4,3,7,5,NA,NA,NA,FALSE,FALSE
19910105,1991-01-05 12:00:00,"1991-01-05 12:00:00",1991,1,5,4,6,4.556,NA,NA,NA,FALSE,FALSE
19910106,1991-01-06 12:00:00,"1991-01-06 12:00:00",1991,1,6,4,6,5.167,NA,NA,NA,FALSE,FALSE
19910107,1991-01-07 12:00:00,"1991-01-07 12:00:00",1991,1,7,2,7,4.222,NA,NA,NA,FALSE,FALSE
19910108,1991-01-08 12:00:00,"1991-01-08 12:00:00",1991,1,8,3.778,7,5.111,NA,NA,NA,FALSE,FALSE
19910109,1991-01-09 12:00:00,"1991-01-09 12:00:00",1991,1,9,5,9,6.056,NA,NA,NA,FALSE,FALSE
19910110,1991-01-10 12:00:00,"1991-01-10 12:00:00",1991,1,10,5,11,7.778,NA,NA,NA,FALSE,FALSE
19910111,1991-01-11 12:00:00,"1991-01-11 12:00:00",1991,1,11,4,7,5.167,NA,NA,NA,FALSE,FALSE
19910112,1991-01-12 12:00:00,"1991-01-12 12:00:00",1991,1,12,-2,5.222,3.5,NA,NA,NA,FALSE,FALSE
19910113,1991-01-13 12:00:00,"1991-01-13 12:00:00",1991,1,13,-3,4,0.111,0,NA,NA,FALSE,FALSE
19910114,1991-01-14 12:00:00,"1991-01-14 12:00:00",1991,1,14,-4,2,-1.556,0,NA,NA,FALSE,FALSE
19910115,1991-01-15 12:00:00,"1991-01-15 12:00:00",1991,1,15,-5,-1,-2.278,0,NA,NA,FALSE,FALSE
19910116,1991-01-16 12:00:00,"1991-01-16 12:00:00",1991,1,16,-4,1,-2.111,0,NA,NA,FALSE,FALSE
19910117,1991-01-17 12:00:00,"1991-01-17 12:00:00",1991,1,17,-6,2,-3.167,0,NA,NA,FALSE,FALSE
19910118,1991-01-18 12:00:00,"1991-01-18 12:00:00",1991,1,18,-6,2,-2.889,0,NA,NA,FALSE,FALSE
19910119,1991-01-19 12:00:00,"1991-01-19 12:00:00",1991,1,19,-6,2,-1.333,NA,NA,NA,FALSE,FALSE
19910120,1991-01-20 12:00:00,"1991-01-20 12:00:00",1991,1,20,-3,3,0.778,NA,NA,NA,FALSE,FALSE
19910121,1991-01-21 12:00:00,"1991-01-21 12:00:00",1991,1,21,3,6,4.111,NA,NA,NA,FALSE,FALSE
19910122,1991-01-22 12:00:00,"1991-01-22 12:00:00",1991,1,22,-1,3.111,1.222,0,NA,NA,FALSE,FALSE
19910123,1991-01-23 12:00:00,"1991-01-23 12:00:00",1991,1,23,-1,3,1.611,0,NA,NA,FALSE,FALSE
19910124,1991-01-24 12:00:00,"1991-01-24 12:00:00",1991,1,24,2,5,3.444,NA,NA,NA,FALSE,FALSE
19910125,1991-01-25 12:00:00,"1991-01-25 12:00:00",1991,1,25,3,5,3.833,NA,NA,NA,FALSE,FALSE
19910126,1991-01-26 12:00:00,"1991-01-26 12:00:00",1991,1,26,0,4,2.833,0,NA,NA,FALSE,FALSE
19910127,1991-01-27 12:00:00,"1991-01-27 12:00:00",1991,1,27,-1,6,2.333,0,NA,NA,FALSE,FALSE
19910128,1991-01-28 12:00:00,"1991-01-28 12:00:00",1991,1,28,1,4,2.611,NA,NA,NA,FALSE,FALSE
19910129,1991-01-29 12:00:00,"1991-01-29 12:00:00",1991,1,29,-1,4,2.278,NA,NA,NA,FALSE,FALSE
19910130,1991-01-30 12:00:00,"1991-01-30 12:00:00",1991,1,30,-3,2,0.333,0,NA,NA,FALSE,FALSE
19910131,1991-01-31 12:00:00,"1991-01-31 12:00:00",1991,1,31,-6,-1,-3.444,0,NA,NA,FALSE,FALSE
19910201,1991-02-01 12:00:00,"1991-02-01 12:00:00",1991,2,1,-7,-1,-4.889,0,NA,NA,FALSE,FALSE
19910202,1991-02-02 12:00:00,"1991-02-02 12:00:00",1991,2,2,-9,-3,-6.5,0,NA,NA,FALSE,FALSE
19910203,1991-02-03 12:00:00,"1991-02-03 12:00:00",1991,2,3,-8,-1,-3.667,0,NA,NA,FALSE,FALSE
19910204,1991-02-04 12:00:00,"1991-02-04 12:00:00",1991,2,4,-4,1,-0.5,NA,NA,NA,FALSE,FALSE
19910205,1991-02-05 12:00:00,"1991-02-05 12:00:00",1991,2,5,-6,1,-0.889,NA,NA,NA,FALSE,FALSE
19910206,1991-02-06 12:00:00,"1991-02-06 12:00:00",1991,2,6,-9,-2,-5.167,NA,NA,NA,FALSE,FALSE
19910207,1991-02-07 12:00:00,"1991-02-07 12:00:00",1991,2,7,-11,-1,-3.722,NA,NA,NA,FALSE,FALSE
19910208,1991-02-08 12:00:00,"1991-02-08 12:00:00",1991,2,8,-5,-3,-4.111,NA,NA,NA,FALSE,FALSE
19910209,1991-02-09 12:00:00,"1991-02-09 12:00:00",1991,2,9,-5,-3,-4.278,NA,NA,NA,FALSE,FALSE
19910210,1991-02-10 12:00:00,"1991-02-10 12:00:00",1991,2,10,-10,-4,-6.333,NA,NA,NA,FALSE,FALSE
19910211,1991-02-11 12:00:00,"1991-02-11 12:00:00",1991,2,11,-7.278,-3,-4.667,NA,NA,NA,FALSE,FALSE
19910212,1991-02-12 12:00:00,"1991-02-12 12:00:00",1991,2,12,-12,-2,-4.778,NA,NA,NA,FALSE,FALSE
19910213,1991-02-13 12:00:00,"1991-02-13 12:00:00",1991,2,13,-17,-6,-10.833,NA,NA,NA,FALSE,FALSE
19910214,1991-02-14 12:00:00,"1991-02-14 12:00:00",1991,2,14,-12,-3,-6.5,NA,NA,NA,FALSE,FALSE
19910215,1991-02-15 12:00:00,"1991-02-15 12:00:00",1991,2,15,-2.611,1,-0.667,NA,NA,NA,FALSE,FALSE
19910216,1991-02-16 12:00:00,"1991-02-16 12:00:00",1991,2,16,-9,2,-1.944,NA,NA,NA,FALSE,FALSE
19910217,1991-02-17 12:00:00,"1991-02-17 12:00:00",1991,2,17,-0.5,3,1.556,NA,NA,NA,FALSE,FALSE
19910218,1991-02-18 12:00:00,"1991-02-18 12:00:00",1991,2,18,-7,3,-2.222,0,NA,NA,FALSE,FALSE
19910219,1991-02-19 12:00:00,"1991-02-19 12:00:00",1991,2,19,-4.611,2,0,0,NA,NA,FALSE,FALSE
19910220,1991-02-20 12:00:00,"1991-02-20 12:00:00",1991,2,20,-3,1.111,-0.611,0,NA,NA,FALSE,FALSE
19910221,1991-02-21 12:00:00,"1991-02-21 12:00:00",1991,2,21,1,3,2.222,NA,NA,NA,FALSE,FALSE
19910222,1991-02-22 12:00:00,"1991-02-22 12:00:00",1991,2,22,1.5,5,3.111,NA,NA,NA,FALSE,FALSE
19910223,1991-02-23 12:00:00,"1991-02-23 12:00:00",1991,2,23,3.611,9,6.889,NA,NA,NA,FALSE,FALSE
19910224,1991-02-24 12:00:00,"1991-02-24 12:00:00",1991,2,24,7,12,9.111,NA,NA,NA,FALSE,FALSE
19910225,1991-02-25 12:00:00,"1991-02-25 12:00:00",1991,2,25,2,9,4.778,NA,NA,NA,FALSE,FALSE
